learningrate,loss,val_loss,acc,val_acc
01,1.0686721801757812,1.064710021018982,0.39849624037742615,0.4122137427330017
001,1.0665706396102905,1.0632519721984863,0.4060150384902954,0.4122137427330017
0001,1.0663847923278809,1.0630570650100708,0.39849624037742615,0.4122137427330017
00001,0.43148481845855713,1.3782984018325806,0.8120300769805908,0.6335877776145935
