learningrate,loss,val_loss,acc,val_acc
01,2.752474546432495,1.039959192276001,0.4833333194255829,0.4833333194255829
001,1.0650830268859863,1.0390383005142212,0.4833333194255829,0.4833333194255829
0001,0.6332639455795288,0.3693496882915497,0.75,0.800000011920929
00001,0.32804927229881287,0.3279530107975006,0.8333333134651184,0.8333333134651184
