size,loss,val_loss,acc,val_acc
128,1.0689059495925903,1.06388521194458,0.38533833622932434,0.4122137427330017
224,0.6004859805107117,1.0623856782913208,0.7387217879295349,0.6259542107582092
128,1.072163701057434,1.0634236335754395,0.40789473056793213,0.4122137427330017
224,0.6555395126342773,1.042557954788208,0.7180451154708862,0.5648854970932007
